Number Start Coordinate Stop Coordinate Color/Hardness 
24299 : 67 41 68 42 0.9736233356 
24300 : 164 249 164 250 0.9736262462 
24301 : 141 158 141 159 0.9736267022 
24302 : 113 180 112 179 0.9736267022 
24303 : 45 166 44 166 0.9736285157 
24304 : 126 124 126 125 0.9736631388 
24305 : 33 116 34 117 0.9736665302 
24306 : 169 7 169 6 0.9736672738 
24307 : 147 79 146 80 0.9736717277 
24308 : 63 198 62 197 0.9736823999 
24309 : 141 224 142 224 0.9736831936 
24310 : 138 260 139 261 0.9736834815 
24311 : 5 20 5 19 0.9736842105 
24312 : 9 32 10 32 0.9736842105 
24313 : 10 32 11 32 0.9736842105 
24314 : 10 35 11 35 0.9736842105 
24315 : 11 35 11 36 0.9736842105 
24316 : 11 36 12 37 0.9736842105 
24317 : 128 112 128 111 0.9736842105 
24318 : 134 201 134 202 0.9736842105 
24319 : 65 8 65 7 0.9736919748 
24320 : 48 73 47 73 0.9736962542 
24321 : 167 244 168 245 0.9737083252 
24322 : 30 241 29 241 0.9737096958 
24323 : 177 25 178 24 0.9737249430 
24324 : 127 26 127 27 0.9737392889 
24325 : 118 8 119 9 0.9737478500 
24326 : 57 161 56 162 0.9737504865 
24327 : 161 207 160 207 0.9737512449 
24328 : 144 227 145 226 0.9737512449 
24329 : 141 159 142 160 0.9737525632 
24330 : 159 250 158 249 0.9737591381 
24331 : 119 34 119 35 0.9737873312 
24332 : 58 164 58 163 0.9737949370 
24333 : 37 238 38 238 0.9737964314 
24334 : 38 238 37 239 0.9737964314 
24335 : 28 251 28 252 0.9737964314 
24336 : 47 251 46 250 0.9737964314 
24337 : 28 252 27 251 0.9737964314 
24338 : 29 254 29 255 0.9737964314 
24339 : 162 219 161 218 0.9737991266 
24340 : 150 238 149 238 0.9737991266 
24341 : 157 245 156 245 0.9737991266 
24342 : 95 15 95 14 0.9738069573 
24343 : 142 160 142 159 0.9738095238 
24344 : 173 75 172 74 0.9738175676 
24345 : 136 189 135 189 0.9738176964 
24346 : 123 209 122 209 0.9738202680 
24347 : 134 186 133 185 0.9738528139 
24348 : 197 16 196 16 0.9738562092 
24349 : 150 236 150 237 0.9738734100 
24350 : 156 242 157 242 0.9738734100 
24351 : 94 94 93 93 0.9738891339 
24352 : 11 34 12 33 0.9738978127 
24353 : 34 237 34 238 0.9739057239 
24354 : 31 246 31 247 0.9739057239 
24355 : 47 253 47 252 0.9739057239 
24356 : 23 265 24 264 0.9739057239 
24357 : 21 267 21 266 0.9739057239 
24358 : 39 232 39 231 0.9739069897 
24359 : 157 204 156 205 0.9739130435 
24360 : 130 122 130 123 0.9739212260 
24361 : 66 198 65 197 0.9739212260 
24362 : 78 30 78 31 0.9739277794 
24363 : 48 168 49 167 0.9739296428 
24364 : 146 227 145 226 0.9739314543 
24365 : 157 239 156 239 0.9739314543 
24366 : 85 29 85 28 0.9739453554 
24367 : 127 145 128 145 0.9739583333 
24368 : 67 45 68 44 0.9739609839 
24369 : 142 216 142 215 0.9739695088 
24370 : 69 87 68 86 0.9739830241 
24371 : 11 32 12 33 0.9739832536 
24372 : 155 236 155 237 0.9739866909 
24373 : 155 237 154 238 0.9739866909 
24374 : 157 242 158 241 0.9739866909 
24375 : 39 221 40 221 0.9739911553 
24376 : 40 228 41 228 0.9739911553 
24377 : 42 242 42 243 0.9739911553 
24378 : 48 242 47 243 0.9739911553 
24379 : 39 244 39 245 0.9739911553 
24380 : 42 244 42 243 0.9739911553 
24381 : 46 245 45 245 0.9739911553 
24382 : 41 247 40 248 0.9739911553 
24383 : 29 260 30 260 0.9739911553 
24384 : 30 260 29 259 0.9739911553 
24385 : 29 263 28 264 0.9739911553 
24386 : 60 68 59 68 0.9740072475 
24387 : 84 27 85 28 0.9740157009 
24388 : 12 33 12 34 0.9740259740 
24389 : 13 41 13 40 0.9740259740 
24390 : 12 48 11 47 0.9740259740 
24391 : 155 202 154 202 0.9740259740 
24392 : 149 229 150 228 0.9740259740 
24393 : 154 235 155 235 0.9740259740 
24394 : 154 77 155 77 0.9740329819 
24395 : 139 203 140 203 0.9740442279 
24396 : 157 226 156 225 0.9740442279 
24397 : 155 235 154 236 0.9740442279 
24398 : 44 126 45 127 0.9740640260 
24399 : 85 36 85 37 0.9740660920 
24400 : 129 125 129 126 0.9740714903 
24401 : 88 27 88 26 0.9740875329 
24402 : 128 145 127 144 0.9740932642 
24403 : 26 261 25 260 0.9740988501 
24404 : 33 269 34 270 0.9740988501 
24405 : 149 227 150 228 0.9740989936 
24406 : 158 228 157 227 0.9740989936 
24407 : 45 128 45 127 0.9741194158 
24408 : 67 268 68 267 0.9741340531 
24409 : 33 165 32 164 0.9741379310 
24410 : 34 167 33 166 0.9741379310 
24411 : 52 190 51 189 0.9741379310 
24412 : 147 222 146 221 0.9741379310 
24413 : 156 224 156 225 0.9741379310 
24414 : 117 52 118 52 0.9741443772 
24415 : 99 63 100 64 0.9741640803 
24416 : 85 28 84 28 0.9741803720 
24417 : 57 237 57 238 0.9741830065 
24418 : 57 238 56 237 0.9741830065 
24419 : 54 239 54 240 0.9741830065 
24420 : 54 240 53 239 0.9741830065 
24421 : 31 270 31 271 0.9741830065 
24422 : 29 276 30 276 0.9741830065 
24423 : 9 17 8 17 0.9741902834 
24424 : 140 206 140 207 0.9741902834 
24425 : 85 37 84 36 0.9741945298 
24426 : 123 1 122 1 0.9742138238 
24427 : 127 129 128 128 0.9742200328 
24428 : 168 98 167 98 0.9742272398 
24429 : 142 30 142 31 0.9742360724 
24430 : 76 75 75 74 0.9742427096 
24431 : 146 214 145 214 0.9742489270 
24432 : 181 58 182 58 0.9742526903 
24433 : 49 167 49 166 0.9742526903 
24434 : 57 236 58 235 0.9742647059 
24435 : 64 86 63 85 0.9742730522 
24436 : 107 50 108 50 0.9742812771 
24437 : 151 85 151 84 0.9742838722 
24438 : 38 173 37 172 0.9742857143 
24439 : 31 271 30 270 0.9742891383 
24440 : 64 183 63 182 0.9742894540 
24441 : 40 218 40 217 0.9742903487 
24442 : 120 197 119 198 0.9742990654 
24443 : 13 31 14 31 0.9743173493 
24444 : 96 54 96 53 0.9743254542 
24445 : 35 77 34 78 0.9743256480 
24446 : 107 22 108 21 0.9743257463 
24447 : 121 1 122 1 0.9743258160 
24448 : 136 82 137 83 0.9743350480 
24449 : 107 65 106 65 0.9743520601 
24450 : 97 114 96 115 0.9743536402 
24451 : 11 16 12 15 0.9743589744 
24452 : 13 20 13 21 0.9743589744 
24453 : 13 21 14 22 0.9743589744 
24454 : 15 39 14 38 0.9743589744 
24455 : 196 49 197 48 0.9743589744 
24456 : 68 100 68 99 0.9743589744 
24457 : 155 98 154 98 0.9743659837 
24458 : 26 278 26 279 0.9743720481 
24459 : 26 279 26 280 0.9743720481 
24460 : 27 279 26 280 0.9743720481 
24461 : 26 280 27 280 0.9743720481 
24462 : 27 280 26 279 0.9743720481 
24463 : 143 9 144 9 0.9743752952 
24464 : 95 64 96 64 0.9743753182 
24465 : 51 68 52 68 0.9743934808 
24466 : 122 58 121 57 0.9744074675 
24467 : 149 19 150 19 0.9744082565 
24468 : 149 216 150 217 0.9744104643 
24469 : 139 80 140 80 0.9744192478 
24470 : 157 221 156 222 0.9744275944 
24471 : 126 63 125 63 0.9744284955 
24472 : 118 184 117 184 0.9744288681 
24473 : 136 57 137 57 0.9744318182 
24474 : 12 15 13 15 0.9744390630 
24475 : 60 232 59 231 0.9744525547 
24476 : 147 59 148 59 0.9744586731 
24477 : 105 34 106 33 0.9744750905 
24478 : 13 18 12 17 0.9744806881 
24479 : 146 192 145 191 0.9744825259 
24480 : 124 242 123 241 0.9744891254 
24481 : 132 146 132 147 0.9744897959 
24482 : 191 184 190 183 0.9744897959 
24483 : 134 103 133 102 0.9744983037 
24484 : 182 23 183 24 0.9745222930 
24485 : 142 31 141 30 0.9745295263 
24486 : 61 138 61 139 0.9745370370 
24487 : 132 47 131 46 0.9745472513 
24488 : 36 113 35 112 0.9745537584 
24489 : 13 15 14 14 0.9745618306 
24490 : 101 57 100 58 0.9745672465 
24491 : 171 40 170 41 0.9745695839 
24492 : 74 254 73 253 0.9745762712 
24493 : 71 261 70 260 0.9745762712 
24494 : 67 195 67 196 0.9745762712 
24495 : 164 56 165 55 0.9745769088 
24496 : 133 102 133 101 0.9745773676 
24497 : 123 62 124 62 0.9745892094 
24498 : 149 79 150 80 0.9745916339 
24499 : 120 180 119 180 0.9746010411 
24500 : 174 201 173 202 0.9746091226 
24501 : 108 18 107 19 0.9746258157 
24502 : 25 178 25 177 0.9746376812 
24503 : 123 200 124 201 0.9746426285 
24504 : 85 180 84 179 0.9746444032 
24505 : 124 62 125 63 0.9746543779 
24506 : 167 185 166 186 0.9746543779 
24507 : 63 229 63 228 0.9746614473 
24508 : 14 14 15 14 0.9746835443 
24509 : 15 14 15 15 0.9746835443 
24510 : 16 18 16 19 0.9746835443 
24511 : 16 19 16 20 0.9746835443 
24512 : 16 20 15 21 0.9746835443 
24513 : 15 21 14 22 0.9746835443 
24514 : 16 21 15 22 0.9746835443 
24515 : 14 22 15 22 0.9746835443 
24516 : 15 22 15 23 0.9746835443 
24517 : 16 22 15 23 0.9746835443 
24518 : 15 23 15 24 0.9746835443 
24519 : 16 23 15 24 0.9746835443 
24520 : 15 24 16 24 0.9746835443 
24521 : 16 24 17 25 0.9746835443 
24522 : 16 28 16 29 0.9746835443 
24523 : 16 29 15 28 0.9746835443 
24524 : 173 20 172 19 0.9746835443 
24525 : 156 271 156 272 0.9746856949 
24526 : 52 68 51 67 0.9747231640 
24527 : 118 65 119 64 0.9747252747 
24528 : 77 155 77 156 0.9747258140 
24529 : 102 37 103 36 0.9747287855 
24530 : 80 14 81 14 0.9747373950 
24531 : 192 61 192 62 0.9747474747 
24532 : 104 180 103 179 0.9747474747 
24533 : 181 184 180 183 0.9747474747 
24534 : 173 203 173 202 0.9747590056 
24535 : 15 15 16 14 0.9747616439 
24536 : 127 15 126 16 0.9747856489 
24537 : 112 38 111 39 0.9747959184 
24538 : 126 205 127 204 0.9748016750 
24539 : 32 74 31 73 0.9748017468 
24540 : 133 148 134 149 0.9748109233 
24541 : 114 52 113 51 0.9748150757 
24542 : 154 43 153 42 0.9748152595 
24543 : 96 115 96 116 0.9748275377 
24544 : 175 70 176 70 0.9748309023 
24545 : 74 246 73 245 0.9748563218 
24546 : 56 70 57 70 0.9748603352 
24547 : 150 30 150 29 0.9748620961 
24548 : 198 74 198 73 0.9748743719 
24549 : 193 90 192 89 0.9748743719 
24550 : 112 159 111 160 0.9748743719 
24551 : 63 178 62 177 0.9748743719 
24552 : 192 186 191 185 0.9748743719 
24553 : 78 206 79 207 0.9748805732 
24554 : 122 190 123 190 0.9748858447 
24555 : 157 40 157 39 0.9748952561 
24556 : 168 14 167 15 0.9749051401 
24557 : 27 85 26 84 0.9749056185 
24558 : 170 14 169 13 0.9749079956 
24559 : 85 74 84 74 0.9749133500 
24560 : 152 29 151 28 0.9749184656 
24561 : 105 37 104 37 0.9749217002 
24562 : 187 4 188 4 0.9749229188 
24563 : 74 34 74 35 0.9749229188 
24564 : 139 111 140 112 0.9749379268 
24565 : 167 64 166 64 0.9749539807 
24566 : 15 50 16 51 0.9749604430 
24567 : 69 162 69 161 0.9749651119 
24568 : 67 156 66 156 0.9749885840 
24569 : 134 149 133 150 0.9750000000 
24570 : 120 264 120 263 0.9750000000 
24571 : 20 16 19 15 0.9750000000 
24572 : 19 23 19 24 0.9750000000 
24573 : 18 27 19 27 0.9750000000 
24574 : 19 27 20 26 0.9750000000 
24575 : 18 29 19 29 0.9750000000 
24576 : 19 29 20 29 0.9750000000 
24577 : 20 29 21 28 0.9750000000 
24578 : 161 70 162 70 0.9750098143 
24579 : 196 23 196 24 0.9750373457 
24580 : 99 65 100 64 0.9750620627 
24581 : 160 80 161 81 0.9750681786 
24582 : 157 77 156 77 0.9750743487 
24583 : 12 57 13 56 0.9750761838 
24584 : 19 103 20 104 0.9750773516 
24585 : 118 13 118 14 0.9750993377 
24586 : 13 84 12 83 0.9751205234 
24587 : 189 64 188 64 0.9751243781 
24588 : 133 150 134 150 0.9751243781 
24589 : 148 84 149 84 0.9751251440 
24590 : 125 11 126 11 0.9751324503 
24591 : 126 11 127 11 0.9751324503 
24592 : 107 184 108 184 0.9751355789 
24593 : 13 96 12 96 0.9751479894 
24594 : 19 13 19 12 0.9751523676 
24595 : 131 27 130 26 0.9751631978 
24596 : 52 60 51 61 0.9751655629 
24597 : 130 175 129 175 0.9751742693 
24598 : 139 66 140 67 0.9751748128 
24599 : 154 26 153 26 0.9751773050 
24600 : 37 65 36 64 0.9751773050 
24601 : 137 63 136 63 0.9751821927 
24602 : 132 116 132 117 0.9751886985 
24603 : 13 56 14 55 0.9751929012 
24604 : 153 22 152 22 0.9751977900 
24605 : 186 8 187 8 0.9752001216 
24606 : 111 270 111 271 0.9752066116 
24607 : 62 154 62 155 0.9752252252 
24608 : 62 155 61 156 0.9752252252 
24609 : 126 34 126 35 0.9752256291 
24610 : 136 40 137 39 0.9752471793 
24611 : 195 80 194 79 0.9752475248 
24612 : 193 84 192 83 0.9752475248 
24613 : 55 172 56 171 0.9752475248 
24614 : 135 151 136 151 0.9752475248 
24615 : 136 151 137 152 0.9752475248 
24616 : 118 18 119 18 0.9752527013 
24617 : 120 64 120 65 0.9752794715 
24618 : 179 267 178 268 0.9752858239 
24619 : 22 15 21 16 0.9753086420 
24620 : 23 17 23 18 0.9753086420 
24621 : 24 17 23 18 0.9753086420 
24622 : 23 18 22 18 0.9753086420 
24623 : 22 20 22 21 0.9753086420 
24624 : 21 25 21 26 0.9753086420 
24625 : 21 26 21 27 0.9753086420 
24626 : 21 27 21 28 0.9753086420 
24627 : 21 28 21 29 0.9753086420 
24628 : 17 49 16 49 0.9753086420 
24629 : 14 55 15 55 0.9753086420 
24630 : 90 48 91 47 0.9753221353 
24631 : 130 177 131 177 0.9753252262 
24632 : 173 240 172 239 0.9753252262 
24633 : 177 267 178 268 0.9753252262 
24634 : 174 280 175 279 0.9753252262 
24635 : 76 157 77 156 0.9753363229 
24636 : 129 203 130 202 0.9753458816 
24637 : 123 184 124 184 0.9753637566 
24638 : 141 232 142 231 0.9753659910 
24639 : 167 174 166 173 0.9753694581 
24640 : 127 27 126 28 0.9753746254 
24641 : 78 216 78 215 0.9753746254 
24642 : 22 21 23 22 0.9753829795 
24643 : 23 22 24 21 0.9753829795 
24644 : 137 84 136 84 0.9753884195 
24645 : 171 240 172 239 0.9753963805 
24646 : 162 268 161 268 0.9753963805 
24647 : 127 181 126 180 0.9754040404 
24648 : 26 109 25 108 0.9754224270 
24649 : 45 172 46 173 0.9754240325 
24650 : 46 173 45 172 0.9754240325 
24651 : 133 94 132 95 0.9754298271 
24652 : 152 50 151 51 0.9754335260 
24653 : 172 239 171 238 0.9754354354 
24654 : 53 140 53 139 0.9754419009 
24655 : 69 161 68 160 0.9754464286 
24656 : 21 29 20 30 0.9754573171 
24657 : 128 194 128 195 0.9754758346 
24658 : 126 7 127 7 0.9754787481 
24659 : 47 157 46 156 0.9754901961 
24660 : 123 141 122 142 0.9754964910 
24661 : 125 60 125 59 0.9754974755 
24662 : 83 26 82 26 0.9754986480 
24663 : 129 198 128 197 0.9755059524 
24664 : 130 200 131 199 0.9755059524 
24665 : 170 241 169 242 0.9755059524 
24666 : 106 52 107 52 0.9755082719 
24667 : 177 5 178 5 0.9755244755 
24668 : 144 80 145 79 0.9755253084 
24669 : 98 206 97 205 0.9755349394 
24670 : 111 16 111 17 0.9755376344 
24671 : 94 60 95 59 0.9755430352 
24672 : 171 229 171 230 0.9755430410 
24673 : 180 102 179 101 0.9755434783 
24674 : 145 238 146 239 0.9755446645 
24675 : 43 207 44 206 0.9755466903 
24676 : 142 155 142 156 0.9755499761 
24677 : 104 63 105 63 0.9755531276 
24678 : 70 84 69 83 0.9755555556 
24679 : 68 39 69 38 0.9755626248 
24680 : 135 105 136 106 0.9755643006 
24681 : 53 160 54 160 0.9755839662 
24682 : 163 79 162 79 0.9755963775 
24683 : 63 266 63 267 0.9756097561 
24684 : 26 15 25 16 0.9756097561 
24685 : 27 15 26 14 0.9756097561 
24686 : 25 16 25 17 0.9756097561 
24687 : 25 17 25 18 0.9756097561 
24688 : 25 18 25 19 0.9756097561 
24689 : 25 19 25 20 0.9756097561 
24690 : 25 20 25 21 0.9756097561 
24691 : 25 21 24 21 0.9756097561 
24692 : 19 48 18 48 0.9756097561 
24693 : 134 272 133 271 0.9756097561 
24694 : 115 1 116 1 0.9756137130 
24695 : 140 67 139 66 0.9756258417 
24696 : 176 171 177 172 0.9756292095 
24697 : 170 232 170 233 0.9756307569 
24698 : 125 5 126 4 0.9756380558 
24699 : 87 24 88 23 0.9756428033 
24700 : 135 179 134 179 0.9756529264 
24701 : 91 190 92 191 0.9756579338 
24702 : 164 209 165 210 0.9756637168 
24703 : 153 98 154 98 0.9756689557 
24704 : 142 156 142 157 0.9756689557 
24705 : 175 28 174 27 0.9756697498 
24706 : 132 201 132 200 0.9756730299 
24707 : 36 82 36 83 0.9756913470 
24708 : 139 221 140 221 0.9756926089 
24709 : 151 98 152 98 0.9756982695 
24710 : 23 107 23 106 0.9757154610 
24711 : 49 175 49 174 0.9757187938 
24712 : 132 200 131 199 0.9757221941 
24713 : 154 248 154 247 0.9757221941 
24714 : 184 192 183 191 0.9757281553 
24715 : 31 110 30 109 0.9757281553 
24716 : 129 189 128 188 0.9757296830 
24717 : 46 67 46 66 0.9757301656 
24718 : 170 247 170 246 0.9757382710 
24719 : 66 38 67 38 0.9757462687 
24720 : 144 9 143 8 0.9757525864 
24721 : 95 119 95 118 0.9757575758 
24722 : 92 88 92 89 0.9757594686 
24723 : 160 255 160 254 0.9757602339 
24724 : 112 185 111 185 0.9757867830 
24725 : 137 57 138 57 0.9757873377 
24726 : 118 25 118 24 0.9757902299 
24727 : 24 21 25 22 0.9757906627 
24728 : 88 26 88 25 0.9758111613 
24729 : 149 238 150 237 0.9758288894 
24730 : 168 246 168 247 0.9758448405 
24731 : 200 9 199 9 0.9758620690 
24732 : 146 82 146 83 0.9758697953 
24733 : 66 47 67 46 0.9758817876 
24734 : 133 45 133 44 0.9758948304 
24735 : 38 107 39 106 0.9759098428 
24736 : 80 57 79 57 0.9759244992 
24737 : 8 104 7 103 0.9759259259 
24738 : 162 221 161 221 0.9759346510 
24739 : 159 243 160 243 0.9759346510 
24740 : 45 168 46 167 0.9759358289 
24741 : 42 74 42 73 0.9759471313 
24742 : 136 5 137 4 0.9759495928 
24743 : 35 74 35 75 0.9759535310 
24744 : 114 87 115 88 0.9759569378 
24745 : 122 209 121 208 0.9759615385 
24746 : 184 83 183 84 0.9759615385 
24747 : 11 215 10 214 0.9759615385 
24748 : 152 9 151 10 0.9759709505 
24749 : 161 209 161 208 0.9759720360 
24750 : 148 233 148 234 0.9759720360 
24751 : 150 237 151 238 0.9759720360 
24752 : 159 246 158 246 0.9759720360 
24753 : 49 173 49 174 0.9759780371 
24754 : 70 63 70 62 0.9759791332 
24755 : 142 33 142 32 0.9759903496 
24756 : 138 113 139 113 0.9760118744 
24757 : 120 65 119 64 0.9760134871 
24758 : 138 66 139 65 0.9760153429 
24759 : 145 226 144 226 0.9760394912 
24760 : 150 232 151 231 0.9760394912 
24761 : 126 119 126 120 0.9760452962 
24762 : 148 234 149 234 0.9760468145 
24763 : 56 269 56 268 0.9760603695 
24764 : 191 98 192 98 0.9760638298 
24765 : 75 59 74 58 0.9760658915 
24766 : 183 84 182 83 0.9760765550 
24767 : 154 238 155 238 0.9760765550 
24768 : 155 241 154 240 0.9760765550 
24769 : 24 221 24 220 0.9760936895 
24770 : 13 260 14 259 0.9760936895 
24771 : 117 172 116 173 0.9760989011 
24772 : 140 207 140 208 0.9761434218 
24773 : 151 231 152 231 0.9761434218 
24774 : 152 231 152 232 0.9761434218 
24775 : 126 120 125 119 0.9761509597 
24776 : 133 101 133 100 0.9761546265 
24777 : 137 206 136 206 0.9761590038 
24778 : 119 21 120 20 0.9761660708 
24779 : 70 188 69 189 0.9761904762 
24780 : 105 136 104 135 0.9761904762 
24781 : 105 213 104 212 0.9761904762 
24782 : 18 250 18 251 0.9761904762 
24783 : 62 131 61 130 0.9761904762 
24784 : 95 215 95 216 0.9761904762 
24785 : 143 213 143 212 0.9761994003 
24786 : 144 216 143 216 0.9761994003 
24787 : 194 47 195 47 0.9762038074 
24788 : 52 175 51 175 0.9762038074 
24789 : 129 242 130 243 0.9762038074 
24790 : 5 33 5 32 0.9762125139 
24791 : 34 117 33 116 0.9762185834 
24792 : 104 13 103 13 0.9762333047 
24793 : 124 20 124 21 0.9762345319 
24794 : 155 208 154 207 0.9762464547 
24795 : 143 212 143 211 0.9762464547 
24796 : 84 103 83 102 0.9762500000 
24797 : 149 196 148 195 0.9762536707 
24798 : 197 48 196 47 0.9762600947 
24799 : 72 41 71 42 0.9762631766 
24800 : 56 11 56 10 0.9762708052 
24801 : 25 164 26 165 0.9762770321 
24802 : 18 251 19 250 0.9762842145 
24803 : 157 81 156 81 0.9762931034 
24804 : 98 58 98 59 0.9762959067 
24805 : 200 43 200 42 0.9762990486 
24806 : 7 36 6 35 0.9763050722 
24807 : 195 47 195 46 0.9763144703 
24808 : 120 145 119 144 0.9763157895 
24809 : 155 217 155 218 0.9763470829 
24810 : 115 180 114 180 0.9763565367 
24811 : 150 228 150 227 0.9763639444 
24812 : 109 59 110 59 0.9763685727 
24813 : 81 14 82 14 0.9763699355 
24814 : 168 18 168 17 0.9763730996 
24815 : 127 144 127 143 0.9763846790 
24816 : 150 209 149 208 0.9763847264 
24817 : 155 172 154 171 0.9763910416 
24818 : 133 100 134 100 0.9763915679 
24819 : 87 57 88 57 0.9764073875 
24820 : 141 40 141 41 0.9764096054 
24821 : 90 254 89 253 0.9764150943 
24822 : 116 184 116 183 0.9764150943 
24823 : 189 200 188 199 0.9764150943 
24824 : 186 201 185 201 0.9764150943 
24825 : 82 14 81 13 0.9764203343 
24826 : 153 20 154 21 0.9764285714 
24827 : 72 62 71 62 0.9764322756 
24828 : 55 67 56 66 0.9764397464 
24829 : 85 126 85 125 0.9764397906 
24830 : 9 116 8 115 0.9764492754 
24831 : 147 216 146 217 0.9764569843 
24832 : 170 190 169 191 0.9764678263 
24833 : 25 229 26 229 0.9764702264 
24834 : 30 161 29 160 0.9764705882 
24835 : 24 75 24 76 0.9764792817 
24836 : 138 109 139 110 0.9764886433 
24837 : 140 208 140 209 0.9765110149 
24838 : 22 84 23 83 0.9765168415 
24839 : 42 123 43 124 0.9765194506 
24840 : 94 29 94 28 0.9765471569 
24841 : 67 188 68 188 0.9765625000 
24842 : 26 229 27 228 0.9765625000 
24843 : 76 232 75 231 0.9765625000 
24844 : 59 263 58 262 0.9765625000 
24845 : 71 27 72 26 0.9765779139 
24846 : 125 59 126 59 0.9765876389 
24847 : 50 59 49 59 0.9765901981 
24848 : 170 12 170 11 0.9765995526 
24849 : 126 125 126 126 0.9766057586 
24850 : 131 118 132 117 0.9766081871 
24851 : 184 31 183 31 0.9766081871 
24852 : 118 58 117 58 0.9766165756 
24853 : 141 41 142 40 0.9766304266 
24854 : 94 261 94 262 0.9766355140 
24855 : 94 262 93 261 0.9766355140 
24856 : 125 13 126 12 0.9766432522 
24857 : 27 227 27 228 0.9766533430 
24858 : 68 188 68 189 0.9766839378 
24859 : 78 211 78 212 0.9766869519 
24860 : 156 273 155 273 0.9766898500 
24861 : 132 117 132 118 0.9766931865 
24862 : 133 12 132 12 0.9767322992 
24863 : 24 181 23 180 0.9767413689 
24864 : 132 118 131 117 0.9767441860 
24865 : 27 228 28 229 0.9767441860 
24866 : 169 46 170 46 0.9767582307 
24867 : 83 56 84 56 0.9767765996 
24868 : 124 11 123 11 0.9767980945 
24869 : 156 77 155 77 0.9768022811 
24870 : 53 261 53 260 0.9768028846 
24871 : 191 94 190 93 0.9768041237 
24872 : 93 185 92 184 0.9768041237 
24873 : 51 172 51 171 0.9768133827 
24874 : 123 11 122 12 0.9768204659 
24875 : 31 73 30 74 0.9768211921 
24876 : 36 94 37 93 0.9768258012 
24877 : 130 123 130 124 0.9768282027 
24878 : 123 172 122 172 0.9768287142 
